Date,USD_TRY_Buying,USD_TRY_Selling,AUD_TRY_Buying,AUD_TRY_Selling,DKK_TRY_Buying,DKK_TRY_Selling,EUR_TRY_Buying,EUR_TRY_Selling,GBP_TRY_Buying,GBP_TRY_Selling,CHF_TRY_Buying,CHF_TRY_Selling,SEK_TRY_Buying,SEK_TRY_Selling,CAD_TRY_Buying,CAD_TRY_Selling,KWD_TRY_Buying,KWD_TRY_Selling,NOK_TRY_Buying,NOK_TRY_Selling,SAR_TRY_Buying,SAR_TRY_Selling,JPY_TRY_Buying,JPY_TRY_Selling,BGN_TRY_Buying,BGN_TRY_Selling,RON_TRY_Buying,RON_TRY_Selling,RUB_TRY_Buying,RUB_TRY_Selling,IRR_TRY_Buying,IRR_TRY_Selling,CNY_TRY_Buying,CNY_TRY_Selling,PKR_TRY_Buying,PKR_TRY_Selling,QAR_TRY_Buying,QAR_TRY_Selling,XDR_TRY_Buying,XDR_TRY_Selling,KRW_TRY_Buying,KRW_TRY_Selling,AZN_TRY_Buying,AZN_TRY_Selling,AED_TRY_Buying,AED_TRY_Selling
2021-02-25,7.1924,7.2054,5.7335,5.7709,1.1790,1.1848,8.7811,8.7969,10.1660,10.2190,7.9233,7.9742,0.86952,0.87853,5.7513,5.7772,23.6462,23.9556,0.85974,0.86552,1.9177,1.9212,6.7659,6.8107,4.4644,4.5228,1.7915,1.8149,0.09726,0.09853,0.01703,0.01725,1.1088,1.1233,0.04516,0.04576,1.9641,1.9898,10.4116,None,,,,,,
2021-02-26,7.3708,7.3841,5.7373,5.7747,1.2006,1.2064,8.9420,8.9581,10.2477,10.3012,8.1257,8.1779,0.88045,0.88956,5.8283,5.8546,24.2024,24.5191,0.85979,0.86557,1.9653,1.9688,6.9194,6.9652,4.5462,4.6057,1.8239,1.8478,0.09831,0.09959,0.01745,0.01768,1.1339,1.1487,0.04642,0.04703,2.0126,2.0390,10.6289,None,,,,,,
2021-03-01,7.3029,7.3160,5.6413,5.6781,1.1824,1.1882,8.8059,8.8217,10.1758,10.2288,7.9966,8.0479,0.86100,0.86991,5.7457,5.7716,23.9865,24.3003,0.84419,0.84986,1.9471,1.9506,6.8303,6.8755,4.4769,4.5355,1.7960,1.8195,0.09799,0.09927,0.01729,0.01752,1.1235,1.1382,0.04597,0.04657,1.9944,2.0205,10.5092,None,,,,,,
2021-03-02,7.3117,7.3248,5.6653,5.7023,1.1796,1.1854,8.7855,8.8013,10.1380,10.1909,7.9497,8.0007,0.86201,0.87093,5.7625,5.7885,24.0070,24.3211,0.85161,0.85733,1.9494,1.9529,6.8252,6.8703,4.4668,4.5253,1.7918,1.8153,0.09773,0.09901,0.01731,0.01754,1.1235,1.1382,0.04611,0.04671,1.9968,2.0230,10.5025,None,,,,,,
2021-03-03,7.3391,7.3524,5.7268,5.7642,1.1907,1.1966,8.8679,8.8839,10.2348,10.2882,7.9935,8.0448,0.87204,0.88107,5.8093,5.8355,24.1150,24.4306,0.86482,0.87064,1.9566,1.9602,6.8485,6.8939,4.5088,4.5678,1.8084,1.8321,0.09909,0.10038,0.01738,0.01760,1.1290,1.1438,0.04647,0.04707,2.0041,2.0303,10.5673,None,,,,,,
2021-03-04,7.4524,7.4659,5.7929,5.8307,1.2053,1.2112,8.9768,8.9930,10.3740,10.4281,8.0622,8.1140,0.87952,0.88862,5.8851,5.9117,24.4891,24.8096,0.87356,0.87944,1.9865,1.9901,6.9313,6.9772,4.5637,4.6234,1.8299,1.8539,0.10041,0.10172,0.01764,0.01788,1.1456,1.1606,0.04716,0.04777,2.0350,2.0616,10.7143,None,,,,,,
2021-03-05,7.5096,7.5231,5.7557,5.7932,1.2036,1.2095,8.9643,8.9804,10.3747,10.4287,8.0622,8.1140,0.87693,0.88601,5.9103,5.9370,24.6425,24.9650,0.87213,0.87799,2.0017,2.0053,6.9113,6.9571,4.5577,4.6173,1.8259,1.8498,0.10022,0.10153,0.01778,0.01801,1.1520,1.1670,0.04755,0.04817,2.0205,2.0469,10.7470,None,,,,,,
2021-03-08,7.5939,7.6075,5.8081,5.8460,1.2112,1.2172,9.0208,9.0371,10.4820,10.5367,8.1160,8.1681,0.88240,0.89154,5.9816,6.0086,24.9274,25.2536,0.88392,0.88986,2.0242,2.0278,6.9813,7.0276,4.5862,4.6462,1.8368,1.8609,0.10142,0.10275,0.01798,0.01821,1.1572,1.1723,0.04808,0.04871,2.0520,2.0788,10.8409,None,,,,,,
2021-03-09,7.6403,7.6540,5.8628,5.9010,1.2198,1.2258,9.0851,9.1015,10.5838,10.6390,8.1677,8.2201,0.89093,0.90015,6.0444,6.0717,25.0894,25.4177,0.89755,0.90359,2.0366,2.0402,7.0062,7.0526,4.6188,4.6793,1.8491,1.8733,0.10258,0.10392,0.01809,0.01833,1.1658,1.1810,0.04839,0.04902,2.0789,2.1061,10.9134,None,,,,,,
2021-03-10,7.5952,7.6088,5.8324,5.8704,1.2126,1.2185,9.0315,9.0477,10.5294,10.5843,8.1497,8.2020,0.88749,0.89668,5.9932,6.0203,24.9392,25.2655,0.89347,0.89948,2.0247,2.0283,6.9680,7.0141,4.5917,4.6518,1.8379,1.8619,0.10207,0.10340,0.01798,0.01822,1.1603,1.1755,0.04809,0.04872,2.0681,2.0951,10.8515,None,,,,,,
2021-03-11,7.4446,7.4581,5.7734,5.8111,1.1949,1.2007,8.8995,8.9155,10.3672,10.4212,8.0149,8.0663,0.87681,0.88588,5.9065,5.9332,24.4786,24.7989,0.88344,0.88938,1.9848,1.9884,6.8422,6.8875,4.5247,4.5839,1.8107,1.8344,0.10058,0.10190,0.01763,0.01786,1.1404,1.1553,0.04714,0.04776,2.0328,2.0594,10.6633,None,,,,,,
2021-03-12,7.5709,7.5846,5.8521,5.8903,1.2127,1.2187,9.0326,9.0489,10.5266,10.5815,8.1236,8.1757,0.88648,0.89566,6.0197,6.0469,24.8802,25.2058,0.89153,0.89753,2.0186,2.0222,6.9279,6.9737,4.5922,4.6523,1.8387,1.8628,0.10229,0.10363,0.01793,0.01816,1.1577,1.1728,0.04791,0.04854,2.0571,2.0840,10.8301,None,,,,,,
2021-03-15,7.5374,7.5510,5.8220,5.8599,1.2072,1.2131,8.9912,9.0073,10.4784,10.5331,8.0891,8.1410,0.88054,0.88965,6.0393,6.0665,24.8045,25.1291,0.89063,0.89662,2.0096,2.0133,6.8894,6.9350,4.5712,4.6310,1.8303,1.8542,0.10245,0.10379,0.01785,0.01808,1.1527,1.1678,0.04777,0.04839,2.0585,2.0854,10.7806,None,,,,,,
2021-03-16,7.5041,7.5176,5.7893,5.8271,1.2023,1.2082,8.9540,8.9702,10.3687,10.4228,8.0779,8.1297,0.87847,0.88757,6.0042,6.0313,24.7109,25.0343,0.88434,0.89029,2.0008,2.0044,6.8572,6.9026,4.5525,4.6121,1.8226,1.8464,0.10238,0.10372,0.01777,0.01800,1.1480,1.1631,0.04771,0.04833,2.0432,2.0699,10.7288,None,,,,,,
2021-03-17,7.4980,7.5115,5.7807,5.8184,1.1983,1.2042,8.9242,8.9402,10.4093,10.4636,8.0718,8.1237,0.87693,0.88601,6.0085,6.0356,24.6957,25.0188,0.88120,0.88712,1.9993,2.0029,6.8538,6.8992,4.5372,4.5966,1.8159,1.8396,0.10185,0.10318,0.01775,0.01798,1.1467,1.1617,0.04793,0.04855,2.0421,2.0688,10.7154,None,,,,,,
2021-03-18,7.4573,7.4708,5.8131,5.8510,1.1966,1.2024,8.9113,8.9274,10.3985,10.4527,8.0421,8.0938,0.87534,0.88441,6.0049,6.0320,24.5625,24.8839,0.88227,0.88820,1.9884,1.9920,6.8219,6.8671,4.5305,4.5898,1.8133,1.8370,0.10063,0.10194,0.01766,0.01789,1.1405,1.1554,0.04769,0.04832,2.0363,2.0629,10.6757,None,,,,,,
2021-03-19,7.2670,7.2801,5.6247,5.6614,1.1623,1.1680,8.6566,8.6722,10.1064,10.1591,7.8166,7.8668,0.84901,0.85780,5.8144,5.8406,23.9253,24.2383,0.85177,0.85749,1.9376,1.9410,6.6641,6.7082,4.4011,4.4587,1.7618,1.7848,0.09755,0.09882,0.01721,0.01743,1.1107,1.1252,0.04635,0.04696,1.9847,2.0107,10.3916,None,,,,,,
2021-03-22,7.9040,7.9182,6.0934,6.1332,1.2630,1.2693,9.4069,9.4239,10.9343,10.9913,8.5004,8.5550,0.92102,0.93055,6.3169,6.3454,26.0216,26.3621,0.92247,0.92867,2.1074,2.1112,7.2535,7.3015,4.7824,4.8450,1.9148,1.9399,0.10552,0.10690,0.01871,0.01896,1.2075,1.2233,0.05048,0.05114,2.1582,2.1865,11.2942,None,,,,,,
2021-03-23,7.8082,7.8222,5.9815,6.0205,1.2474,1.2535,9.2902,9.3070,10.7583,10.8144,8.3922,8.4461,0.90868,0.91808,6.2060,6.2339,25.6985,26.0347,0.91054,0.91666,2.0820,2.0858,7.1691,7.2165,4.7234,4.7852,1.8896,1.9143,0.10259,0.10393,0.01849,0.01873,1.1925,1.2081,0.04976,0.05041,2.1100,2.1376,11.1525,None,,,,,,
2021-03-24,7.9666,7.9809,6.0494,6.0889,1.2656,1.2718,9.4257,9.4427,10.9020,10.9588,8.4974,8.5520,0.92169,0.93123,6.3234,6.3519,26.2179,26.5609,0.92136,0.92755,2.1243,2.1281,7.3158,7.3642,4.7878,4.8505,1.9170,1.9420,0.10409,0.10545,0.01886,0.01911,1.2146,1.2305,0.05104,0.05171,2.1758,2.2042,11.3499,None,,,,,,
2021-03-25,7.9409,7.9552,6.0189,6.0581,1.2592,1.2654,9.3778,9.3947,10.8559,10.9125,8.4634,8.5177,0.91711,0.92660,6.3091,6.3375,26.1343,26.4763,0.92127,0.92747,2.1174,2.1212,7.2631,7.3112,4.7679,4.8303,1.9082,1.9332,0.10373,0.10509,0.01880,0.01905,1.2078,1.2236,0.05097,0.05164,2.1662,2.1946,11.2991,None,,,,,,
2021-03-26,7.9893,8.0037,6.0721,6.1116,1.2641,1.2704,9.4150,9.4319,10.9848,11.0420,8.4747,8.5291,0.92057,0.93010,6.3428,6.3714,26.2906,26.6346,0.92646,0.93269,2.1303,2.1341,7.2801,7.3283,4.7867,4.8494,1.9159,1.9410,0.10470,0.10607,0.01892,0.01916,1.2144,1.2303,0.05140,0.05207,2.1623,2.1906,11.3617,None,,,,,,
2021-03-29,8.1192,8.1338,6.1883,6.2286,1.2839,1.2902,9.5618,9.5790,11.1957,11.2540,8.6259,8.6813,0.93164,0.94129,6.4343,6.4633,26.7142,27.0638,0.94349,0.94983,2.1649,2.1688,7.3896,7.4386,4.8616,4.9252,1.9424,1.9678,0.10636,0.10775,0.01922,0.01947,1.2307,1.2468,0.05244,0.05313,2.2114,2.2403,11.5421,None,,,,,,
2021-03-30,8.3260,8.3410,6.3352,6.3765,1.3124,1.3189,9.7741,9.7917,11.4324,11.4920,8.8191,8.8757,0.94993,0.95977,6.6004,6.6302,27.3906,27.7490,0.96986,0.97638,2.2200,2.2240,7.5324,7.5823,4.9692,5.0343,1.9775,2.0034,0.10918,0.11061,0.01971,0.01997,1.2605,1.2770,0.05413,0.05483,2.2739,2.3037,11.8128,None,,,,,,
2021-03-31,8.3258,8.3408,6.3249,6.3662,1.3115,1.3179,9.7688,9.7864,11.4411,11.5007,8.8104,8.8670,0.95097,0.96082,6.5984,6.6281,27.3804,27.7386,0.97429,0.98084,2.2200,2.2240,7.5060,7.5557,4.9668,5.0318,1.9726,1.9984,0.10955,0.11099,0.01971,0.01997,1.2631,1.2796,0.05427,0.05498,2.2739,2.3036,11.8109,None,,,,,,
2021-04-01,8.1707,8.1854,6.1642,6.2044,1.2873,1.2937,9.5898,9.6071,11.2369,11.2955,8.6182,8.6735,0.93049,0.94012,6.4842,6.5134,26.8769,27.2286,0.95287,0.95927,2.1786,2.1825,7.3587,7.4074,4.8757,4.9395,1.9409,1.9663,0.10700,0.10840,0.01934,0.01960,1.2361,1.2523,0.05321,0.05391,2.2274,2.2565,11.5884,None,,,,,,
2021-04-02,8.0362,8.0506,6.1064,6.1462,1.2705,1.2767,9.4646,9.4816,11.1005,11.1583,8.5186,8.5733,0.91797,0.92747,6.3906,6.4194,26.4524,26.7985,0.94007,0.94639,2.1427,2.1466,7.2558,7.3039,4.8121,4.8751,1.9161,1.9412,0.10493,0.10631,0.01903,0.01928,1.2177,1.2336,0.05218,0.05287,2.1946,2.2233,11.4186,None,,,,,,
2021-04-05,8.1394,8.1540,6.1868,6.2271,1.2835,1.2898,9.5622,9.5794,11.2559,11.3146,8.6116,8.6668,0.92617,0.93575,6.4703,6.4995,26.7780,27.1284,0.95010,0.95649,2.1703,2.1742,7.3422,7.3908,4.8615,4.9251,1.9343,1.9596,0.10585,0.10724,0.01927,0.01952,1.2325,1.2486,0.05277,0.05346,2.2223,2.2514,11.5554,None,,,,,,
2021-04-06,8.1441,8.1588,6.1952,6.2356,1.2911,1.2975,9.6191,9.6364,11.2618,11.3205,8.6618,8.7174,0.93227,0.94192,6.4799,6.5091,26.8061,27.1568,0.95298,0.95939,2.1715,2.1754,7.3594,7.4081,4.8906,4.9545,1.9453,1.9708,0.10594,0.10733,0.01928,0.01953,1.2363,1.2524,0.05289,0.05358,2.2242,2.2533,11.5866,None,,,,,,
2021-04-07,8.1688,8.1836,6.2204,6.2610,1.3033,1.3097,9.7075,9.7250,11.2625,11.3212,8.7689,8.8252,0.94432,0.95409,6.4737,6.5029,26.9097,27.2618,0.96134,0.96781,2.1781,2.1821,7.4212,7.4703,4.9356,5.0002,1.9631,1.9888,0.10460,0.10597,0.01934,0.01959,1.2415,1.2578,0.05305,0.05375,2.2304,2.2595,11.6481,None,,,,,,
2021-04-08,8.1518,8.1665,6.2097,6.2502,1.2997,1.3060,9.6808,9.6982,11.1906,11.2489,8.7615,8.8177,0.94399,0.95377,6.4586,6.4878,26.8565,27.2079,0.95887,0.96532,2.1736,2.1775,7.4269,7.4761,4.9219,4.9863,1.9566,1.9822,0.10514,0.10652,0.01930,0.01955,1.2377,1.2539,0.05311,0.05380,2.2068,2.2357,11.6184,None,,,,,,
2021-04-09,8.1383,8.1530,6.1853,6.2257,1.2992,1.3056,9.6777,9.6951,11.1345,11.1926,8.7705,8.8268,0.94691,0.95672,6.4560,6.4851,26.8117,27.1625,0.95423,0.96064,2.1701,2.1740,7.4069,7.4559,4.9203,4.9847,1.9554,1.9810,0.10487,0.10624,0.01927,0.01952,1.2341,1.2503,0.05295,0.05364,2.2172,2.2462,11.5985,None,,,,,,
2021-04-12,8.1681,8.1828,6.2108,6.2513,1.3043,1.3107,9.7149,9.7324,11.2039,11.2623,8.8129,8.8695,0.94987,0.95970,6.4987,6.5280,26.9120,27.2642,0.95845,0.96489,2.1780,2.1820,7.4467,7.4961,4.9395,5.0041,1.9630,1.9887,0.10493,0.10630,0.01934,0.01959,1.2402,1.2565,0.05322,0.05392,2.2302,2.2594,11.6472,None,,,,,,
2021-04-13,8.1383,8.1530,6.1783,6.2186,1.2996,1.3060,9.6805,9.6979,11.1674,11.2256,8.7776,8.8340,0.94500,0.95479,6.4538,6.4829,26.8188,27.1697,0.95268,0.95909,2.1701,2.1740,7.4203,7.4695,4.9220,4.9864,1.9557,1.9813,0.10481,0.10619,0.01927,0.01952,1.2357,1.2519,0.05291,0.05360,2.2177,2.2468,11.6056,None,,,,,,
2021-04-14,8.0729,8.0875,6.1895,6.2299,1.2962,1.3026,9.6558,9.6732,11.1030,11.1609,8.7454,8.8015,0.94713,0.95694,6.4244,6.4533,26.6258,26.9742,0.95462,0.96103,2.1526,2.1564,7.3913,7.4402,4.9091,4.9733,1.9499,1.9754,0.10609,0.10748,0.01911,0.01936,1.2288,1.2448,0.05252,0.05321,2.2045,2.2333,11.5418,None,,,,,,
2021-04-15,8.0567,8.0712,6.2253,6.2659,1.2951,1.3015,9.6470,9.6644,11.0847,11.1425,8.7088,8.7647,0.94807,0.95789,6.4399,6.4690,26.5710,26.9186,0.95848,0.96492,2.1482,2.1521,7.3862,7.4351,4.9049,4.9691,1.9476,1.9731,0.10410,0.10546,0.01907,0.01932,1.2270,1.2430,0.05249,0.05317,2.2004,2.2291,11.5249,None,,,,,,
2021-04-16,8.0574,8.0719,6.2259,6.2665,1.2958,1.3022,9.6524,9.6698,11.0742,11.1319,8.7426,8.7987,0.95142,0.96127,6.4310,6.4600,26.5745,26.9222,0.95910,0.96555,2.1483,2.1522,7.3853,7.4342,4.9076,4.9718,1.9482,1.9737,0.10572,0.10710,0.01908,0.01933,1.2284,1.2444,0.05227,0.05295,2.2001,2.2289,11.5278,None,,,,,,
2021-04-19,8.0514,8.0659,6.2415,6.2822,1.2997,1.3061,9.6802,9.6977,11.1670,11.2252,8.7764,8.8328,0.95437,0.96425,6.4410,6.4700,26.5668,26.9144,0.96663,0.97313,2.1467,2.1506,7.4238,7.4729,4.9217,4.9861,1.9540,1.9796,0.10507,0.10644,0.01906,0.01931,1.2299,1.2460,0.05223,0.05291,2.1986,2.2273,11.5493,None,,,,,,
2021-04-20,8.1011,8.1157,6.2951,6.3362,1.3120,1.3184,9.7718,9.7894,11.3097,11.3686,8.8331,8.8898,0.96121,0.97116,6.4668,6.4960,26.7470,27.0970,0.97540,0.98196,2.1601,2.1640,7.4533,7.5026,4.9683,5.0333,1.9716,1.9974,0.10572,0.10710,0.01918,0.01943,1.2401,1.2563,0.05255,0.05324,2.2123,2.2413,11.6399,None,,,,,,
2021-04-21,8.1433,8.1580,6.2721,6.3130,1.3133,1.3198,9.7816,9.7992,11.3258,11.3848,8.8542,8.9111,0.95888,0.96881,6.4572,6.4863,26.8857,27.2375,0.97115,0.97768,2.1714,2.1753,7.5125,7.5623,4.9729,5.0380,1.9742,2.0000,0.10549,0.10687,0.01928,0.01953,1.2464,1.2627,0.05279,0.05348,2.2238,2.2529,11.6832,None,,,,,,
2021-04-22,8.2694,8.2843,6.3911,6.4328,1.3370,1.3435,9.9576,9.9755,11.4841,11.5440,9.0114,9.0693,0.97992,0.99006,6.6080,6.6378,27.3060,27.6633,0.99086,0.99752,2.2049,2.2089,7.6384,7.6890,5.0626,5.1288,2.0101,2.0364,0.10781,0.10922,0.01958,0.01983,1.2672,1.2838,0.05356,0.05427,2.2582,2.2878,11.8748,None,,,,,,
2021-04-26,8.3295,8.3445,6.4656,6.5078,1.3525,1.3592,10.0735,10.0916,11.5637,11.6240,9.0882,9.1465,0.99023,1.0005,6.6781,6.7083,27.5158,27.8759,1.0015,1.0082,2.2210,2.2250,7.7082,7.7593,5.1214,5.1884,2.0346,2.0612,0.11059,0.11204,0.01972,0.01998,1.2768,1.2935,0.05381,0.05451,2.2748,2.3046,11.9798,None,,,,,,
2021-04-27,8.2310,8.2458,6.3891,6.4308,1.3342,1.3408,9.9371,9.9550,11.4130,11.4725,8.9754,9.0330,0.97591,0.98601,6.6258,6.6556,27.1812,27.5369,0.98964,0.99630,2.1948,2.1988,7.5824,7.6326,5.0519,5.1180,2.0059,2.0322,0.10918,0.11061,0.01949,0.01974,1.2622,1.2787,0.05278,0.05347,2.2480,2.2774,11.8266,None,,,,,,
2021-04-28,8.1860,8.2008,6.3245,6.3657,1.3267,1.3332,9.8799,9.8977,11.3398,11.3989,8.9170,8.9743,0.97246,0.98253,6.5907,6.6205,27.0232,27.3768,0.98663,0.99327,2.1828,2.1868,7.4952,7.5449,5.0232,5.0890,1.9934,2.0195,0.10884,0.11026,0.01938,0.01963,1.2553,1.2717,0.05298,0.05367,2.2357,2.2649,11.7544,None,,,,,,
2021-04-29,8.1753,8.1900,6.3505,6.3919,1.3305,1.3371,9.9090,9.9269,11.3852,11.4445,8.9642,9.0217,0.97512,0.98522,6.6366,6.6665,27.0032,27.3565,0.99510,1.0018,2.1800,2.1839,7.4870,7.5366,5.0379,5.1038,2.0005,2.0267,0.10938,0.11081,0.01936,0.01961,1.2567,1.2731,0.05295,0.05365,2.2326,2.2618,11.7638,None,,,,,,
2021-04-30,8.2311,8.2459,6.3771,6.4187,1.3366,1.3432,9.9545,9.9724,11.4327,11.4923,9.0312,9.0892,0.97526,0.98536,6.6930,6.7232,27.1842,27.5399,0.99886,1.0056,2.1948,2.1987,7.5414,7.5913,5.0611,5.1274,2.0089,2.0352,0.10924,0.11067,0.01949,0.01974,1.2653,1.2818,0.05344,0.05414,2.2480,2.2774,11.8333,None,,,,,,
2021-05-03,8.2920,8.3069,6.3928,6.4345,1.3411,1.3477,9.9885,10.0065,11.4678,11.5275,9.0625,9.1207,0.97728,0.98740,6.7319,6.7623,27.3583,27.7163,0.99515,1.0018,2.2110,2.2150,7.5518,7.6018,5.0670,5.1333,2.0163,2.0427,0.10918,0.11061,0.01963,0.01989,1.2737,1.2904,0.05383,0.05454,2.2623,2.2920,11.8949,None,,,,,,
2021-05-04,8.3091,8.3241,6.4000,6.4417,1.3405,1.3471,9.9837,10.0017,11.5085,11.5685,9.0633,9.1215,0.97798,0.98810,6.7376,6.7680,27.4108,27.7695,0.99626,1.0030,2.2156,2.2196,7.5776,7.6278,5.0774,5.1439,2.0154,2.0418,0.10996,0.11140,0.01967,0.01993,1.2764,1.2931,0.05409,0.05480,2.2691,2.2988,11.9123,None,,,,,,
2021-05-05,8.3400,8.3550,6.4275,6.4694,1.3442,1.3508,10.0109,10.0290,11.5744,11.6348,9.0961,9.1545,0.97801,0.98813,6.7797,6.8103,27.5138,27.8739,0.99977,1.0065,2.2238,2.2279,7.6079,7.6583,5.0898,5.1564,2.0204,2.0469,0.11090,0.11235,0.01975,0.02000,1.2811,1.2979,0.05428,0.05499,2.2777,2.3075,11.9550,None,,,,,,
2021-05-06,8.3062,8.3211,6.4199,6.4617,1.3425,1.3490,9.9979,10.0159,11.5309,11.5910,9.1032,9.1617,0.97707,0.98719,6.7711,6.8016,27.4042,27.7628,0.99406,1.0007,2.2148,2.2188,7.5876,7.6378,5.0831,5.1496,2.0179,2.0443,0.11070,0.11215,0.01967,0.01992,1.2756,1.2923,0.05425,0.05496,2.2685,2.2982,11.9185,None,,,,,,
2021-05-07,8.2730,8.2879,6.4148,6.4566,1.3411,1.3477,9.9879,10.0059,11.4919,11.5518,9.0890,9.1473,0.98052,0.99067,6.7835,6.8141,27.3049,27.6622,0.99453,1.0012,2.2059,2.2099,7.5608,7.6109,5.0781,5.1446,2.0160,2.0424,0.11097,0.11242,0.01959,0.01984,1.2743,1.2909,0.05419,0.05490,2.2594,2.2890,11.8873,None,,,,,,
2021-05-10,8.2457,8.2605,6.4748,6.5170,1.3465,1.3532,10.0284,10.0465,11.5978,11.6582,9.1380,9.1966,0.98720,0.99742,6.7986,6.8292,27.2511,27.6077,1.0024,1.0091,2.1987,2.2026,7.5587,7.6087,5.0986,5.1653,2.0247,2.0512,0.11112,0.11258,0.01952,0.01978,1.2777,1.2944,0.05392,0.05463,2.2447,2.2741,11.8994,None,,,,,,
2021-05-11,8.2867,8.3016,6.4823,6.5245,1.3526,1.3592,10.0727,10.0909,11.6895,11.7504,9.1635,9.2224,0.99127,1.0015,6.8385,6.8693,27.3918,27.7502,1.0017,1.0084,2.2096,2.2136,7.5971,7.6474,5.1211,5.1881,2.0328,2.0594,0.11130,0.11276,0.01962,0.01988,1.2825,1.2993,0.05411,0.05482,2.2631,2.2927,11.9580,None,,,,,,
2021-05-17,8.3469,8.3619,6.4575,6.4996,1.3615,1.3682,10.1403,10.1586,11.7492,11.8105,9.2383,9.2976,0.99553,1.0058,6.8813,6.9123,27.5786,27.9395,1.0079,1.0147,2.2257,2.2297,7.6252,7.6757,5.1556,5.2230,2.0471,2.0739,0.11225,0.11371,0.01976,0.02002,1.2889,1.3057,0.05446,0.05517,2.2794,2.3093,12.0342,None,,,,,,
2021-05-18,8.3281,8.3431,6.4807,6.5229,1.3650,1.3718,10.1667,10.1850,11.8049,11.8664,9.2524,9.3118,0.99867,1.0090,6.9124,6.9436,27.5390,27.8993,1.0106,1.0174,2.2206,2.2246,7.6248,7.6753,5.1690,5.2366,2.0521,2.0790,0.11236,0.11383,0.01972,0.01998,1.2890,1.3058,0.05418,0.05489,2.2739,2.3036,12.0383,None,,,,,,
2021-05-20,8.3689,8.3840,6.4710,6.5132,1.3702,1.3769,10.2043,10.2226,11.8009,11.8624,9.2617,9.3211,0.99873,1.0091,6.8967,6.9278,27.6657,28.0277,1.0037,1.0104,2.2316,2.2356,7.6606,7.7113,5.1883,5.2562,2.0592,2.0861,0.11296,0.11444,0.01981,0.02007,1.2925,1.3095,0.05428,0.05499,2.2850,2.3149,12.0842,None,,,,,,
2021-05-21,8.3554,8.3705,6.4667,6.5089,1.3705,1.3772,10.2072,10.2256,11.8423,11.9041,9.2923,9.3519,1.0031,1.0135,6.9164,6.9475,27.6371,27.9987,1.0023,1.0090,2.2280,2.2320,7.6668,7.7176,5.1896,5.2575,2.0598,2.0868,0.11303,0.11451,0.01978,0.02004,1.2917,1.3086,0.05415,0.05486,2.2815,2.3113,12.0809,None,,,,,,
2021-05-24,8.3811,8.3962,6.4627,6.5048,1.3733,1.3800,10.2278,10.2462,11.8318,11.8935,9.3133,9.3731,1.0030,1.0134,6.9374,6.9687,27.7046,28.0671,1.0010,1.0077,2.2348,2.2389,7.6809,7.7317,5.1897,5.2576,2.0644,2.0914,0.11325,0.11473,0.01984,0.02010,1.2961,1.3131,0.05423,0.05494,2.2885,2.3184,12.1092,None,,,,,,
2021-05-25,8.3947,8.4098,6.5035,6.5459,1.3811,1.3879,10.2861,10.3046,11.8826,11.9446,9.3620,9.4221,1.0113,1.0217,6.9627,6.9941,27.7682,28.1315,1.0069,1.0137,2.2385,2.2425,7.6980,7.7490,5.2300,5.2985,2.0766,2.1038,0.11372,0.11521,0.01988,0.02014,1.3032,1.3203,0.05413,0.05484,2.2867,2.3166,12.1534,None,,,,,,
2021-05-26,8.4330,8.4482,6.5447,6.5874,1.3860,1.3928,10.3227,10.3413,11.9189,11.9810,9.4012,9.4616,1.0132,1.0236,6.9759,7.0073,27.8981,28.2631,1.0113,1.0181,2.2487,2.2527,7.7272,7.7783,5.2483,5.3170,2.0849,2.1122,0.11409,0.11558,0.01997,0.02023,1.3117,1.3289,0.05402,0.05473,2.3028,2.3329,12.2052,None,,,,,,
2021-05-27,8.4323,8.4475,6.5160,6.5585,1.3809,1.3877,10.2849,10.3035,11.8935,11.9555,9.3670,9.4272,1.0106,1.0211,6.9563,6.9877,27.8775,28.2422,1.0052,1.0120,2.2485,2.2526,7.7060,7.7570,5.2292,5.2977,2.0799,2.1072,0.11414,0.11563,0.01996,0.02023,1.3149,1.3321,0.05401,0.05472,2.3026,2.3327,12.1887,None,,,,,,
2021-05-28,8.5496,8.5651,6.5843,6.6272,1.3983,1.4052,10.4147,10.4334,12.1068,12.1699,9.4851,9.5460,1.0257,1.0363,7.0612,7.0930,28.2581,28.6278,1.0211,1.0279,2.2798,2.2839,7.7596,7.8110,5.2949,5.3642,2.1053,2.1328,0.11557,0.11708,0.02024,0.02051,1.3349,1.3524,0.05477,0.05549,2.3010,2.3311,12.3526,None,,,,,,
2021-05-31,8.4990,8.5143,6.5581,6.6008,1.3913,1.3982,10.3629,10.3816,12.0285,12.0912,9.4209,9.4814,1.0190,1.0296,7.0322,7.0639,28.0954,28.4630,1.0128,1.0196,2.2662,2.2703,7.7290,7.7802,5.2687,5.3377,2.0946,2.1220,0.11521,0.11672,0.02012,0.02039,1.3272,1.3446,0.05482,0.05554,2.3207,2.3511,12.2848,None,,,,,,
2021-06-01,8.5032,8.5185,6.5692,6.6120,1.3963,1.4031,10.3998,10.4185,12.0514,12.1143,9.4391,9.4997,1.0248,1.0354,7.0524,7.0842,28.1077,28.4754,1.0265,1.0334,2.2673,2.2714,7.7426,7.7938,5.2871,5.3563,2.1025,2.1300,0.11523,0.11674,0.02013,0.02040,1.3257,1.3431,0.05454,0.05525,2.3107,2.3410,12.3036,None,,,,,,
